Mine ID,Mine Name,Commodity,Mine Status,Status Date,Type of Mine,Street,City,State,Zip Code,full_address,lat,lon,confidence,geocode_method
3800072,Berkeley Quarry,"Crushed, Broken Limestone NEC",Active,5/21/1979,Surface,950 County Line Rd.,Cross,South Carolina,29436,"950 County Line Rd., Cross, South Carolina 29436.0",33.344081921671,-80.244479339792,,python
3800146,North Columbia Quarry,"Crushed, Broken Granite",Active,12/18/1976,Surface,370 Monticello Trail  SC 215,Columbia,South Carolina,29203,"370 Monticello Trail  SC 215, Columbia, South Carolina 29203.0",,,,none
3800250,ANDERSON QUARRY,"Crushed, Broken Granite",Active,4/2/1979,Surface,1413 Hayes Road,Anderson,South Carolina,29624,"1413 Hayes Road, Anderson, South Carolina 29624.0",34.429824586373,-82.625636252122,,python
3800258,DREYFUS QUARRY,"Crushed, Broken Granite",Active,12/20/1978,Surface,1201 N. Caughman Road,Columbia,South Carolina,29203,"1201 N. Caughman Road, Columbia, South Carolina 29203.0",34.128667397961,-81.108103131433,,python
3800308,Lowrys Quarry,"Crushed, Broken Granite",Active,12/7/1987,Surface,485 True Road,McConnells,South Carolina,29726,"485 True Road, McConnells, South Carolina 29726.0",34.832429770973,-81.267848049299,,python
3800310,Sandy Flat Quarry,"Crushed, Broken Granite",Active,1/1/2009,Surface,5566 Mountain View Road,Taylors,South Carolina,29687,"5566 Mountain View Road , Taylors, South Carolina 29687.0",35.006084892245,-82.346058803363,,python
3800340,ANDERSON QUARRY,"Crushed, Broken Granite",Active,3/5/1979,Surface,3414 Bellhaven Road Ext,Belton,South Carolina,29627,"3414 Bellhaven Road Ext, Belton, South Carolina 29627.0",34.502944497376,-82.571147675424,,python
3800344,G & G Mining Co  LLC,"Crushed, Broken Limestone NEC",Active,12/20/1978,Surface,5010 Marigold Road,Conway,South Carolina,29527,"5010 Marigold Road, Conway, South Carolina 29527.0",33.851116519564,-79.171048290378,,python
3800525,Georgetown II Quarry,"Crushed, Broken Limestone NEC",Active,7/2/2012,Surface,564 Quarry Rd.,Jamestown,South Carolina,29453,"564 Quarry Rd., Jamestown, South Carolina 29453.0",33.265323769938,-79.654547780768,,python
3800536,BLACKSBURG QUARRY,"Crushed, Broken Limestone NEC",Active,5/21/1979,Surface,239 Mill Creek Road,Blacksburg,South Carolina,29702,"239 Mill Creek Road, Blacksburg, South Carolina 29702.0",35.155439530258,-81.437655663637,,python
3800567,Pelham Quarry,"Crushed, Broken Granite",Active,11/29/2011,Surface,240 East Howell Road,Greer,South Carolina,29651,"240 East Howell Road, Greer, South Carolina 29651.0",34.863725890617,-82.194721919397,,python
3800612,LYMAN QUARRY,"Crushed, Broken Granite",Active,5/28/1986,Surface,580 Little Mountain Road,Wellford,South Carolina,29385,"580 Little Mountain Road, Wellford, South Carolina 29385.0",34.999128498886,-82.127554444487,,python
3800643,SUPPORT SERVICES,"Crushed, Broken Granite",Abandoned,7/30/2007,Surface,555 Marlboro Road,Bennettsville,South Carolina,29512,"555 Marlboro Road, Bennettsville, South Carolina 29512.0",34.566643371601,-79.741471297584,,python
3800671,Greenwood Quarry,"Crushed, Broken Granite",Abandoned,11/23/2004,Surface,311 Quarry Road,Greenwood,South Carolina,29649,"311 Quarry Road, Greenwood, South Carolina 29649.0",34.285102936637,-82.139813269694,,python
3800686,Goretown Mine,"Crushed, Broken Limestone NEC",Active,1/11/1999,Surface,3350 Highway 9 Business East,Loris,South Carolina,29569,"3350 Highway 9 Business East, Loris, South Carolina 29569.0",34.019538805042,-78.798965386653,,python
3800715,"Georgia Stone, Buckhorn Plant","Crushed, Broken Granite",Active,9/28/2007,Surface,3410 Highway 601 South,Jefferson,South Carolina,29718,"3410 Highway 601 South, Jefferson, South Carolina 29718.0",,,,none
3800728,Kershaw Plant,"Crushed, Broken Granite",Active,1/1/2016,Surface,168 Quarry Road,Kershaw,South Carolina,29067,"168 Quarry Road, Kershaw, South Carolina 29067.0",34.485909816803,-80.621208962035,,python
3800729,Blacksburg Quarry,"Crushed, Broken Granite",Active,1/24/2012,Surface,486 Shaman Rd,Blacksburg,South Carolina,29702,"486 Shaman Rd, Blacksburg, South Carolina 29702.0",35.135662441542,-81.525961623966,,python
3800738,Edgefield Quarry,"Crushed, Broken Granite",Active,2/6/2012,Surface,36 Lloyd Road,Trenton,South Carolina,29847,"36 Lloyd Road, Trenton, South Carolina 29847.0",33.749471088702,-81.89331485554,,python
3800761,Fairfield Plant,"Crushed, Broken Granite",Active,9/25/2023,Surface,5481 State Highway 34E,Ridgeway,South Carolina,29130,"5481 State Highway 34E, Ridgeway, South Carolina 29130.0",,,,none
3800769,Mellott-Luck Stone Enoree,"Crushed, Broken Granite",Active,7/30/2024,Surface,181 Old Rock Quarry Road,Enoree,South Carolina,29335,"181 Old Rock Quarry Road, Enoree, South Carolina 29335.0",34.665746394913,-81.947289046265,,python
3800770,Cross Quarry,"Crushed, Broken Granite",Active,9/30/2025,Surface,1101 Addidas Street,Eutawville,South Carolina,29048,"1101 Addidas Street, Eutawville, South Carolina 29048.0",33.357583711296,-80.296624372111,,python
3900014,Rapid City Quarry,"Crushed, Broken Limestone NEC",Active,10/26/2022,Surface,3730 Sturgis Road,Rapid City,South Dakota,57702,"3730 Sturgis Road, Rapid City, South Dakota 57702.0",44.087517217498,-103.280618883925,,python
3900015,Carnelian #3 Quarry,"Crushed, Broken Granite",Active,11/13/2015,Surface,48369 150th Street,Milbank,South Dakota,57252,"48369 150th Street , Milbank, South Dakota 57252.0",45.208918788308,-96.523068285589,,python
3900230,Maple Street Pit,"Crushed, Broken Limestone NEC",Abandoned,8/6/2021,Surface,46749 263rd Steet,Sioux Falls,South Dakota,57107,"46749 263rd Steet, Sioux Falls, South Dakota 57107.0",43.572607168011,-96.860913242035,,python
3900774,Nemo Iron Ore,"Crushed, Broken Limestone NEC",Abandoned,7/31/1987,Surface,12796 Nemo Rd.,Nemo,South Dakota,57759,"12796 Nemo Rd., Nemo , South Dakota 57759.0",44.18708061699,-103.503199445074,,python
3901246,Centennial Quarry,"Crushed, Broken Limestone NEC",Active,1/23/2023,Surface,11663 Crook City Rd.,Whitewood,South Dakota,57793,"11663 Crook City Rd. , Whitewood , South Dakota 57793.0",,,,none
3901547,J & L Gravel,"Crushed, Broken Limestone NEC",Abandoned,5/23/2016,Surface,24045 Twin Springs Road,Hill City,South Dakota,57745,"24045 Twin Springs Road, Hill City, South Dakota 57745.0",43.919459344789,-103.507495147988,,python
3901550,Portable Crusher and Screen,"Crushed, Broken Limestone NEC",Abandoned,3/4/2024,Surface,120018 21st Avenue,Scottsbluff,Nebraska,69361,"120018 21st Avenue, Scottsbluff, Nebraska 69361.0",,,,none
3901614,West Crusher #4,"Crushed, Broken Limestone NEC",Intermittent,9/4/2025,Surface,1962 N Glendo Hwy,Glendo,Wyoming,82213,"1962 N Glendo Hwy, Glendo, Wyoming 82213.0",,,,none
3901623,WEST SCREEN PLANT 2,"Crushed, Broken Limestone NEC",Intermittent,12/12/2024,Surface,13842 South Hwy 16,Rapid CIty,South Dakota,57701,"13842 South Hwy 16, Rapid CIty, South Dakota 57701.0",43.975291628564,-103.299051601789,,python
4000006,LIBERTY QUARRY,"Crushed, Broken Limestone NEC",Active,9/17/2014,Surface,470 Woodbury Hwy,Liberty,Tennessee,37095,"470 Woodbury Hwy, Liberty, Tennessee 37095.0",35.996838621035,-85.983271448959,,python
4000009,Cleveland Quarry,"Crushed, Broken Limestone NEC",Active,7/4/1976,Surface,3854 Bates Pike,Cleveland,Tennessee,37323,"3854 Bates Pike, Cleveland, Tennessee 37323.0",35.139013993821,-84.820525602238,,python
4000010,Springfield Quarry,"Crushed, Broken Limestone NEC",Active,3/1/1979,Surface,4275 Highway 431 North,Springfield,Tennessee,37172,"4275 Highway 431 North, Springfield, Tennessee 37172.0",36.531242895874,-86.883142666603,,python
4000015,Pulaski Quarry,"Crushed, Broken Limestone NEC",Active,12/1/2008,Surface,2212 Bethel Rd.,Pulaski,Tennessee,38478,"2212 Bethel Rd., Pulaski, Tennessee 38478.0",35.146203383109,-87.048617352917,,python
4000016,LaFollette Quarry,"Crushed, Broken Limestone NEC",Abandoned,7/12/2010,Surface,504 Towe String Road,Jacksboro,Tennessee,,"504 Towe String Road, Jacksboro, Tennessee 377574707.0",36.340983659491,-84.152919691116,,python
4000018,Smith Quarry,"Crushed, Broken Limestone NEC",Active,1/17/2001,Surface,820 Lower Quarry Road,Newport,Tennessee,37821,"820 Lower Quarry Road, Newport, Tennessee 37821.0",35.953360156601,-83.184729294412,,python
4000020,Columbia Quarry,"Crushed, Broken Limestone NEC",Active,3/21/2013,Underground,580 Theta Pike,Columbia,Tennessee,38401,"580 Theta Pike, Columbia, Tennessee 38401.0",35.656505512351,-87.026809567074,,python
4000021,Cowan Quarry,"Crushed, Broken Limestone NEC",Active,11/15/2011,Surface,221 Rogers Group Rd.,Cowan,Tennessee,37318,"221 Rogers Group Rd., Cowan, Tennessee 37318.0",35.157133956156,-86.004591908016,,python
4000022,Anderson Mine and Mill,"Crushed, Broken Limestone NEC",Active,8/16/1978,Underground,2024 Crownover Rd.,Sherwood,Tennessee,37376,"2024 Crownover Rd., Sherwood, Tennessee 37376.0",34.994006307677,-85.90361833328,,python
4000024,Sweetwater Quarry,"Crushed, Broken Limestone NEC",Active,4/25/1990,Surface,1700 Sands Road,Sweetwater,Tennessee,37874,"1700 Sands Road, Sweetwater, Tennessee 37874.0",35.598281476907,-84.376639183514,,python
4000031,Sequatchie Quarry,"Crushed, Broken Limestone NEC",Active,2/4/1985,Surface,5139 West Valley Road,Dunlap,Tennessee,37327,"5139 West Valley Road, Dunlap, Tennessee 37327.0",35.34775561283,-85.4125060692,,python
4000032,Reostone LLC,"Crushed, Broken Limestone NEC",Active,6/3/2022,Underground,6514 Robertson Ave,Nashville,Tennessee,37209,"6514 Robertson Ave, Nashville, Tennessee 37209.0",36.15923940914,-86.879565965888,,python
4000034,Bostick Quarry,"Crushed, Broken Limestone NEC",Intermittent,7/24/2017,Surface,466 Widall Road,Decherd,Tennessee,37324,"466 Widall Road, Decherd, Tennessee 37324.0",35.247188982394,-86.04756561823,,python
4000035,Fentress Quarry,"Crushed, Broken Limestone NEC",Active,2/4/1985,Surface,2355 N York Hwy,Pall Mall,Tennessee,,"2355 N York Hwy, Pall Mall, Tennessee 385775256.0",36.531924633057,-84.955726927249,,python
4000053,Murfreesboro Quarry & Mill,"Crushed, Broken Limestone NEC",Active,7/30/1975,Surface,2106 Twin Oak Drive,Murfreesboro,Tennessee,37130,"2106 Twin Oak Drive, Murfreesboro, Tennessee 37130.0",35.870388401277,-86.33591352615,,python
4000057,JELLICO STONE COMPANY,"Crushed, Broken Limestone NEC",Active,10/1/2018,Surface,2698 North HWY 25,Jellico,Tennessee,37762,"2698 North HWY 25, Jellico, Tennessee 37762.0",,,,none
4000059,Shelbyville Quarry,"Crushed, Broken Limestone NEC",Active,3/23/2015,Surface,2540 Hwy 41A South,Shelbyville,Tennessee,37160,"2540 Hwy 41A South, Shelbyville, Tennessee 37160.0",35.467453071434,-86.375544500199,,python
4000060,Lookout Valley Quarry,"Crushed, Broken Limestone NEC",Active,8/7/2008,Surface,901 Birmingham Hwy,Chattanooga,Tennessee,37419,"901 Birmingham Hwy, Chattanooga, Tennessee 37419.0",35.011190176117,-85.38893923379,,python
4000061,Rutherford Quarry,"Crushed, Broken Limestone NEC",Active,9/20/2012,Surface,5920 Burnt Knob Road,Murfreesboro,Tennessee,37129,"5920 Burnt Knob Road, Murfreesboro, Tennessee 37129.0",35.877258066831,-86.530168991237,,python
4000063,Lewisburg Quarry,"Crushed, Broken Limestone NEC",Active,11/15/2011,Surface,600 Darnell Mealer Rd.,Lewisburg,Tennessee,37091,"600 Darnell Mealer Rd., Lewisburg, Tennessee 37091.0",35.456873600431,-86.771759513231,,python
4000064,Lincoln County Mine and Mill,"Crushed, Broken Limestone NEC",Active,9/18/2014,Surface,161 Molino Rd,Fayetteville,Tennessee,37334,"161 Molino Rd, Fayetteville, Tennessee 37334.0",35.127770259735,-86.593138516561,,python
4000065,Livingston Quarry,"Crushed, Broken Limestone NEC",Active,2/4/1985,Surface,215 School Mtn Road,Livingston,Tennessee,38570,"215 School Mtn Road, Livingston, Tennessee 38570.0",36.398991727011,-85.306126123626,,python
4000067,Roane County Quarry,"Crushed, Broken Limestone NEC",Active,2/4/1985,Surface,260 Quarry Rd.,Harriman,Tennessee,37748,"260 Quarry Rd., Harriman, Tennessee 37748.0",35.942259545651,-84.500870535861,,python
4000068,Greeneville Quarry,"Crushed, Broken Limestone NEC",Active,7/4/1976,Surface,1192 Lonesome Pine Trail,Greeneville,Tennessee,37745,"1192 Lonesome Pine Trail, Greeneville, Tennessee 37745.0",36.185223887488,-82.86372368429,,python
4000073,McMinnville Quarry,"Crushed, Broken Limestone NEC",Active,1/9/2019,Surface,163 Stone Man Rd.,McMinnville,Tennessee,37110,"163 Stone Man Rd., McMinnville, Tennessee 37110.0",35.645124933143,-85.681659342345,,python
4000075,Whites Creek Plant & Quarry,"Crushed, Broken Limestone NEC",Active,2/22/1979,Underground,2855 Whites Creek Pike,Nashville,Tennessee,37207,"2855 Whites Creek Pike, Nashville, Tennessee 37207.0",36.226057208267,-86.808547784223,,python
4000077,Richard City Quarry,"Crushed, Broken Limestone NEC",Abandoned,2/28/2020,Surface,802 19th Street,South Pittsburg,Tennessee,37380,"802 19th Street, South Pittsburg, Tennessee 37380.0",34.996302232998,-85.729030738958,,python
4000079,Algood Quarry,"Crushed, Broken Limestone NEC",Intermittent,3/8/2019,Surface,355 E Main Street,Algood,Tennessee,38506,"355 E Main Street, Algood, Tennessee 38506.0",36.198936944177,-85.441332241387,,python
4000080,Cookeville Quarry,"Crushed, Broken Limestone NEC",Active,11/29/2004,Surface,1100 Old Calvary Road,Cookeville,Tennessee,38506,"1100 Old Calvary Road, Cookeville, Tennessee 38506.0",,,,none
4000082,Rhea County Stone,"Crushed, Broken Limestone NEC",Active,1/9/1991,Surface,7981  Old Washington Hwy,Dayton,Tennessee,37321,"7981  Old Washington Hwy, Dayton, Tennessee 37321.0",35.536640150557,-84.896583415156,,python
4000083,Oak Ridge Quarry & Mill,"Crushed, Broken Limestone NEC",Active,11/20/2013,Surface,250 Union Valley Road,Oak Ridge,Tennessee,37830,"250 Union Valley Road, Oak Ridge, Tennessee 37830.0",36.00005722388,-84.224654533085,,python
4000084,Hillsboro Quarry and Mill,"Crushed, Broken Limestone NEC",Active,9/20/2012,Surface,1871 Rogers Crusher Rd.,Hillsboro,Tennessee,37342,"1871 Rogers Crusher Rd., Hillsboro, Tennessee 37342.0",35.426186657827,-85.931619917599,,python
4000086,County Mine,"Crushed, Broken Limestone NEC",Active,9/15/2014,Surface,"3901 Shelbyville Pike, Hwy 231 South",Murfreesboro,Tennessee,37127,"3901 Shelbyville Pike, Hwy 231 South, Murfreesboro, Tennessee 37127.0",35.758580276565,-86.403907154194,,python
4000087,Crab Orchard Mine and Mill,"Crushed, Broken Limestone NEC",Active,1/1/1992,Underground,10583 Highway 70 East,Crab Orchard,Tennessee,37723,"10583 Highway 70 East, Crab Orchard, Tennessee 37723.0",35.904026899655,-84.867225147265,,python
4000088,Sevier County Quarry,"Crushed, Broken Limestone NEC",Intermittent,9/9/1985,Surface,139 County Garage Road,Sevierville,Tennessee,37876,"139 County Garage Road, Sevierville, Tennessee 37876.0",35.87806135847,-83.480371168948,,python
4000090,Clarksville Quarry,"Crushed, Broken Limestone NEC",Active,4/22/1974,Surface,#7 Quarry Rd. Hwy. 41A N.,Clarksville,Tennessee,37042,"#7 Quarry Rd. Hwy. 41A N., Clarksville, Tennessee 37042.0",36.542635606836,-87.369514305651,,python
4000092,Sparta Quarry,"Crushed, Broken Limestone NEC",Active,1/14/2015,Surface,1684 Old Smithville Hwy N,Sparta,Tennessee,38583,"1684 Old Smithville Hwy N, Sparta, Tennessee 38583.0",35.946650606709,-85.506606111162,,python
4000094,Ten Mile Quarry,"Crushed, Broken Limestone NEC",Abandoned,1/5/2007,Surface,County Road 506,Meigs,Tennessee,37880,"County Road 506, Meigs, Tennessee 37880.0",,,,none
4000098,Benton County Quarry,"Crushed, Broken Limestone NEC",Active,7/4/1976,Surface,8595 Highway 192,Holladay,Tennessee,,"8595 Highway 192, Holladay, Tennessee 383413626.0",35.876773294784,-88.118974995749,,python
4000099,Maryville Quarry,"Crushed, Broken Limestone NEC",Active,7/4/1976,Surface,2201 Duncan Road,Maryville,Tennessee,,"2201 Duncan Road, Maryville, Tennessee 378036569.0",35.729441361478,-83.947750438592,,python
4000100,Tazewell Quarry,"Crushed, Broken Limestone NEC",Active,2/7/2025,Surface,560 Cedar Fork Road,Tazewell,Tennessee,,"560 Cedar Fork Road, Tazewell, Tennessee 378790192.0",36.465766036436,-83.554158081588,,python
4000102,Danley Quarry,"Crushed, Broken Limestone NEC",Active,7/4/1976,Surface,3187 Franklin Limestone Road,Antioch,Tennessee,37013,"3187 Franklin Limestone Road, Antioch, Tennessee 37013.0",36.081699114977,-86.680388256901,,python
4000103,Hermitage Quarry,"Crushed, Broken Limestone NEC",Active,7/4/1976,Surface,5301 Old Hickory Blvd.,Hermitage,Tennessee,37076,"5301 Old Hickory Blvd., Hermitage, Tennessee 37076.0",36.186363394136,-86.613350077451,,python
4000104,River Road Quarry,"Crushed, Broken Limestone NEC",Active,2/11/1985,Surface,5853 River Road,Nashville,Tennessee,37209,"5853 River Road, Nashville, Tennessee 37209.0",36.130365874461,-86.917045552272,,python
4000106,Parsons Quarry,"Crushed, Broken Limestone NEC",Active,7/4/1976,Surface,150 Rock Crusher Lane,Parsons,Tennessee,38363,"150 Rock Crusher Lane, Parsons, Tennessee 38363.0",35.689997073339,-88.107214367334,,python
4000107,Chattanooga Quarry,"Crushed, Broken Limestone NEC",Active,11/1/1971,Surface,4700 Shallowford Road,Chattanooga,Tennessee,37421,"4700 Shallowford Road, Chattanooga, Tennessee 37421.0",35.055872460694,-85.208128629091,,python
4000108,Savannah Quarry,"Crushed, Broken Limestone NEC",Active,8/8/2011,Surface,12475 Hwy.  64  East,Savannah,Tennessee,38372,"12475 Hwy.  64  East, Savannah, Tennessee 38372.0",35.244546555273,-88.163593390085,,python
4000115,Sevierville Quarry,"Crushed, Broken Limestone NEC",Active,7/4/1976,Surface,1138 Park Road,Sevierville,Tennessee,37862,"1138 Park Road, Sevierville, Tennessee 37862.0",35.847444279147,-83.567919178125,,python
4000116,Kingsport Quarry,"Crushed, Broken Limestone NEC",Active,9/15/1972,Surface,400 Deneen Lane,Kingsport,Tennessee,37660,"400 Deneen Lane, Kingsport, Tennessee 37660.0",36.555576577425,-82.599537857141,,python
4000124,WATAUGA QUARRY,"Crushed, Broken Limestone NEC",Active,5/4/2012,Surface,350 W. Fourth Ave.,Watauga,Tennessee,37694,"350 W. Fourth Ave., Watauga, Tennessee 37694.0",36.370432020944,-82.295355197736,,python
4000125,Athens Quarry,"Crushed, Broken Limestone NEC",Active,2/29/2012,Surface,110 County Road 173,Athens,Tennessee,37303,"110 County Road 173, Athens, Tennessee 37303.0",35.470099549809,-84.638433316843,,python
4000130,Globe Quarry,"Crushed, Broken Limestone NEC",Active,2/11/1985,Surface,302 Beasley Dr,Franklin,Tennessee,37064,"302 Beasley Dr, Franklin, Tennessee 37064.0",35.899476571693,-86.880925306346,,python
4000131,Wilson County Quarry,"Crushed, Broken Limestone NEC",Active,4/12/1988,Surface,2041 Murfreesboro Road,Lebanon,Tennessee,37087,"2041 Murfreesboro Road, Lebanon, Tennessee 37087.0",36.140847787373,-86.31837394789,,python
4000133,Readyville Quarry,"Crushed, Broken Limestone NEC",Active,4/9/2015,Surface,482 Hurst Lane,Readyville,Tennessee,,"482 Hurst Lane, Readyville, Tennessee 371495026.0",35.801139808349,-86.168070878599,,python
4000173,Dickson Quarry,"Crushed, Broken Limestone NEC",Active,7/4/1976,Surface,1150 N. Hummingbird Lane,Dickson,Tennessee,,"1150 N. Hummingbird Lane, Dickson, Tennessee 370551500.0",36.066529514468,-87.363094249828,,python
4000739,County Quarry,"Crushed, Broken Limestone NEC",Active,2/12/2009,Surface,729 Towe String Road,Jacksboro,Tennessee,37757,"729 Towe String Road, Jacksboro, Tennessee 37757.0",36.334778234096,-84.147658811797,,python
4000849,Franklin Quarry,"Crushed, Broken Limestone NEC",Active,7/4/1976,Underground,1001 Downs Blvd.,Franklin,Tennessee,,"1001 Downs Blvd., Franklin, Tennessee 370643822.0",35.909595502206,-86.891857444709,,python
4000853,Morristown Quarry,"Crushed, Broken Limestone NEC",Active,4/7/1977,Surface,4375 McClister Road,Morristown,Tennessee,37814,"4375 McClister Road, Morristown, Tennessee 37814.0",36.166993554875,-83.212130440948,,python
4001153,Gallatin Quarry,"Crushed, Broken Limestone NEC",Active,9/24/1975,Underground,245 Lower Station Camp Creek Road,Gallatin,Tennessee,37066,"245 Lower Station Camp Creek Road, Gallatin, Tennessee 37066.0",36.352309044606,-86.533141051446,,python
