Mine ID,Mine Name,mine_type,Commodity,Mine Status,Status Date,Type of Mine,Street,City,State,Zip Code,full_address,lat,lon,confidence,geocode_method
1202236,New Amsterdam Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Active,5/14/2012,Surface,9610 River Road SW,Mauckport,Indiana,47142,,38.065969,-86.26527,1.0,geoapify
1300001,Humke Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,3/31/1988,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300003,Robins Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/10/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300031,Fayette Stone Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/8/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300025,Cedar Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,3/27/1981,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300024,Dyersville No 1 Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/3/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300023,Durham Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/11/1981,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300022,Rose Spur Quarry And Mill,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,3/17/1987,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300021,Browns Bottom Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,10/25/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300016,Demmel Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/8/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300005,Stinger Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/31/1988,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300013,Cloos And Sons Quarry And Mill,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,11/9/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300008,Asbury Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/3/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1103052,RIVER PORTABLE #01,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/18/2002,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1202230,INNOVATIVE CRUSHING & AGG. INC.,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,9/4/1998,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1202213,MONROE SOUTH,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/20/1999,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1201750,Speed Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,12/4/1979,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1201749,Logansport Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,12/4/1979,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1201748,Lone Star Greencastle Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,12/4/1979,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1201747,Virgil I Grissom Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,12/4/1979,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1201713,Eckerty Underground Mine,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,9/12/1984,Underground,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1201537,Rabbitt Hollow Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,2/1/1980,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1201757,HOOSIER CALCIUM CORP.,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/8/2002,Underground,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1201535,Turner Stone Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,9/12/1978,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1201534,Valley Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/2/1980,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1201504,Jefferson Plant No 3 Quarry & Mill,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/16/1979,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1201449,Mill Creek Stone & Gravel,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/31/1991,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1201423,Derby Slope Mine,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,2/18/1983,Underground,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1201398,Washington County Plant,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/12/1993,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1103078,NARVICK PORTABLE CRUSHER,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,10/12/2001,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1202194,ORLEANS QUARRY,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/27/2003,Surface,391 West Quarry Road,Orleans,Indiana,47452,,38.674611,-86.470266,1.0,geoapify
1202048,Pit #1,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/16/1990,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1202126,LOWELL MINING CO.,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,10/22/1999,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1103077,PORTABLE UNIT #2,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,9/14/2005,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1202093,Cloverdale Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/12/1991,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1202088,D & R CRUSHED STONE,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/8/1997,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1201997,Gosport Stone,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,6/9/2006,Surface,5079 Smith Road,Gosport,Indiana,47433,,39.375472,-86.696302,1.0,geoapify
1201784,Cape Sandy #2,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,4/1/2024,Surface,19925 S. Alton-Fredonia Road,Leavenworth,Indiana,47137,,38.133109,-86.352552,1.0,geoapify
1201984,Harrison Steel Castings,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/7/1989,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1201934,Riverview Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,9/3/1985,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1201917,Temple Underground,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,12/8/1986,Underground,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1201845,Holland Stone Company Of Indiana Incorpo,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,2/11/1983,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1201841,Owensburg Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,10/2/1990,Surface,,,Indiana,,,40.3270127,-86.1746933,1.0,geoapify
1300299,Williams Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1300302,Osterdock Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,9/25/1980,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1102875,Porter Portable #2,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,9/21/1989,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1301857,Reicks Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/18/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301939,(Johnson) St Olaf Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301936,Mauer Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/18/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301930,Geery Construction Co Quarry #2,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/21/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301926,Waterloo South Mine,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,2/16/1990,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301925,Franks Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/9/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301924,Ferguson Mine,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,11/19/1984,Underground,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301921,Staff Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,3/27/1981,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301920,Springbrook-Lundin Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/10/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301911,Franta Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,3/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301892,Barbers Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/22/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301888,Cedar Mine,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/24/1979,Underground,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301887,Landas Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/18/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301871,Pataska Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/10/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301870,Devore Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,9/14/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301869,Kemp Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,10/25/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301866,Dee Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,10/31/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301859,La Costa Pit,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/31/1981,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301942,Fulsaas Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/18/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301943,Pins Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/5/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1102952,Thebes Limestone Mine,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,2/15/1995,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1301962,Maple Leaf Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,3/28/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301981,Miles Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/10/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301979,Riekena Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,3/6/1987,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301972,Joinerville Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/9/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301971,Nelson Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/29/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301968,Cook Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301966,Dawson Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,12/20/1982,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301964,Swenson Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301961,Stoskopf Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/24/1981,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301944,Johnson Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301960,Thole Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/3/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301959,Hammell Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,10/2/1981,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301957,Kuhlman Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/5/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301955,Walston Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/5/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301954,Sny Magil Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301953,Portable Plant #1,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,9/16/1993,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301947,South River Limestone,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,6/26/1986,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301858,Hammell Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/29/1980,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301856,Lacoste Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/25/1980,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301725,PORTABLE ROCK PLANT,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,9/3/1997,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301844,Pork Chop Hill West Qry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/10/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301766,White Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,3/17/1986,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301763,Williamson Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,4/30/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301762,Mielke Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/18/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301761,Hanson Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/29/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301760,Raymond Mine,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,3/22/1985,Underground,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301759,Miller Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301758,Aurora Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/22/1986,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301756,Kilburg Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,6/8/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301755,Hazleton Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301748,Castalia Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/29/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301746,Larson Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301745,Bentley Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/29/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301743,Oltmann Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301739,Obrien Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/7/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301738,Nash Quarry And Mill,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,10/28/1983,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301732,Donnellson Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/29/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301767,Eyerly Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/1/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301768,Quarry No 3,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,3/6/1986,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301772,Estrem Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301831,Riehms Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/17/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301843,Andrews Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/9/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1102956,Midstate Warehouse Incorporated,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,6/20/1994,Facility,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1102960,JAW/CONE PORTABLE #5,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,10/22/1998,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1301841,Hazel Dickson Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,12/14/1984,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301837,Kruse Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/5/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301835,Hermsen Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/3/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301830,Earl Roberts Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,6/24/1988,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301778,EARLHAM GRADING CREW,limestone_mine,"Crushed, Broken Limestone NEC",Intermittent,1/29/2025,Surface,1774 115th Street,Earlham,Iowa,50072,,41.481778,-94.094578,1.0,geoapify
1301818,Neymeyer Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/22/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301808,Thorpe Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/10/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301797,Mohs Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,10/2/1981,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301792,Tucker Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/28/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301790,Lewsch And Borseth Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/29/1979,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301783,Pioneer 5ove Crusher (1218),limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/9/1989,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301781,Reiter Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/3/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301982,Springbrook Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/9/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301984,Vanpatter Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,2/17/1984,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301986,I-80 Qry & Mill,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/11/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1301987,Gansen Quarry,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,10/25/1985,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1102928,PORTABLE NO. 1,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/8/2005,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
2301360,Meyer Quarry And Mill,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,6/24/1988,Surface,,,Missouri,,,38.7604815,-92.5617875,1.0,geoapify
1302089,STRIPPING #2,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,2/20/2001,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1302088,PLANT #6,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,10/25/2002,Surface,,Greenfield,Iowa,50849,,41.3049135,-94.4610389,1.0,geoapify
1302087,PLANT #5,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,3/28/2003,Surface,,Greenfield,Iowa,50849,,41.3049135,-94.4610389,1.0,geoapify
1302086,PLANT #7,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,3/22/2004,Surface,,Greenfield,Iowa,50849,,41.3049135,-94.4610389,1.0,geoapify
1102934,PLANT NO. 1,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,3/17/1997,Facility,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1102921,WINNEBAGO COUNTY HIGHWAY DEPT.,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/28/2003,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1102897,Fairmount Plant,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,5/4/1993,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1302108,Portable Rip Rap Plant #1,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/24/1989,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1302107,Portable Rock Plant #2,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/24/1989,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1102878,Ashkum Pit,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,10/21/1993,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1102885,Plainfield Stone,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,1/13/2022,Surface,23231 E. Main Street,Plainfield,Illinois,60544,,41.62310638568198,-88.18454233256229,1.0,geoapify
1102890,FINE GRIND LIME CO.,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,12/18/2000,Facility,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1302106,Portable Rock Plant #1,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,7/24/1989,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1102900,Portable Plant #1,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,8/28/1995,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
1302105,Portable Crusher I,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,6/27/1986,Surface,,,Iowa,,,41.9216734,-93.3122705,1.0,geoapify
1102917,Leaf River Plant,limestone_mine,"Crushed, Broken Limestone NEC",Abandoned,9/13/1993,Surface,,,Illinois,,,40.0796606,-89.4337288,1.0,geoapify
